customer_id,signup_month,contract_type,plan_tier,addon_count,monthly_charge,autopay,signup_channel,region,tenure_months,months_observable,avg_engagement_score,support_tickets_90d,churned
CUST-00266,2025-05,Month-to-month,Standard,2,54.34,Yes,Paid Search,South,7,7,90.6,0,No
CUST-00267,2024-08,Two year,Basic,1,21.22,Yes,Paid Search,Northeast,16,16,87.3,0,No
CUST-00268,2025-06,Month-to-month,Standard,1,44.93,No,Organic,Northeast,6,6,72.7,1,No
CUST-00269,2025-04,One year,Standard,3,60.43,No,Organic,South,8,8,79.2,0,No
CUST-00270,2025-10,Two year,Standard,1,42.68,Yes,Organic,Northeast,2,2,22.4,0,No
CUST-00271,2023-07,Month-to-month,Premium,0,65.55,Yes,Referral,Northeast,9,29,55.9,1,Yes
CUST-00272,2025-05,Month-to-month,Basic,0,15.43,No,Organic,West,7,7,62.1,0,No
CUST-00273,2025-06,One year,Premium,1,73.85,Yes,Paid Search,West,6,6,55.3,2,No
CUST-00274,2024-06,Month-to-month,Basic,3,34.33,Yes,Paid Search,South,9,18,48.2,1,Yes
CUST-00275,2025-07,One year,Standard,2,47.58,Yes,Organic,Midwest,5,5,12.5,2,No
CUST-00276,2023-10,One year,Premium,0,66.54,Yes,Referral,Northeast,26,26,98.5,0,No
CUST-00277,2024-01,Month-to-month,Standard,0,34.58,No,Sales-Assisted,South,1,23,60.0,0,Yes
CUST-00278,2025-01,Month-to-month,Basic,0,18.1,Yes,Paid Search,Midwest,11,11,41.9,1,No
CUST-00279,2024-12,Month-to-month,Standard,1,43.81,Yes,Paid Search,Midwest,5,12,83.3,0,Yes
CUST-00280,2025-01,One year,Basic,1,23.47,Yes,Organic,South,11,11,49.1,0,No
CUST-00281,2024-02,Month-to-month,Basic,1,21.92,Yes,Paid Search,Northeast,3,22,97.5,0,Yes
CUST-00282,2024-11,Two year,Basic,0,15.7,No,Organic,Midwest,13,13,24.3,1,No
CUST-00283,2025-03,Month-to-month,Standard,3,57.83,Yes,Referral,Midwest,9,9,66.5,1,No
CUST-00284,2024-04,Month-to-month,Standard,1,43.64,Yes,Organic,South,3,20,33.7,0,Yes
CUST-00285,2025-08,Month-to-month,Standard,4,69.0,Yes,Paid Search,South,4,4,68.6,0,No
CUST-00286,2024-01,Month-to-month,Standard,0,34.78,Yes,Organic,South,23,23,98.3,1,No
CUST-00287,2024-11,Month-to-month,Premium,1,71.23,Yes,Organic,West,3,13,49.5,0,Yes
CUST-00288,2023-08,One year,Standard,0,37.93,Yes,Sales-Assisted,West,28,28,63.9,0,No
CUST-00289,2025-04,Two year,Standard,1,43.85,No,Referral,Northeast,8,8,90.8,0,No
CUST-00290,2025-01,Month-to-month,Standard,2,50.97,No,Referral,Midwest,2,11,54.5,0,Yes
CUST-00291,2023-10,Two year,Premium,0,65.21,Yes,Organic,Northeast,26,26,66.7,0,No
CUST-00292,2024-03,One year,Premium,2,81.8,No,Referral,South,20,21,57.0,0,Yes
CUST-00293,2025-10,One year,Premium,1,72.92,Yes,Organic,Midwest,2,2,57.5,0,No
CUST-00294,2025-02,Month-to-month,Standard,3,58.33,No,Organic,West,10,10,52.3,0,No
CUST-00295,2025-11,Month-to-month,Basic,2,32.34,Yes,Organic,Northeast,1,1,85.3,0,No
CUST-00296,2023-12,Two year,Standard,1,40.53,Yes,Organic,South,1,24,50.8,0,Yes
CUST-00297,2024-11,Month-to-month,Basic,1,23.81,No,Referral,Midwest,3,13,75.9,0,Yes
CUST-00298,2025-05,One year,Basic,2,30.16,No,Paid Search,South,1,7,71.9,0,Yes
CUST-00299,2024-02,One year,Basic,1,21.59,Yes,Organic,Midwest,19,22,64.6,1,Yes
CUST-00300,2023-10,One year,Basic,2,26.15,Yes,Sales-Assisted,Midwest,26,26,71.2,0,No
CUST-00301,2025-08,Month-to-month,Standard,1,42.94,Yes,Organic,West,4,4,81.3,0,No
CUST-00302,2024-09,Month-to-month,Premium,4,98.71,Yes,Organic,South,13,15,61.7,1,Yes
CUST-00303,2025-01,One year,Premium,1,74.66,Yes,Referral,South,11,11,90.9,0,No
CUST-00304,2024-02,One year,Standard,1,43.32,Yes,Referral,Northeast,22,22,93.4,0,No
CUST-00305,2023-09,Two year,Basic,1,23.17,Yes,Organic,Northeast,27,27,52.3,0,No
CUST-00306,2024-08,Month-to-month,Basic,3,36.34,Yes,Organic,West,2,16,35.4,1,Yes
CUST-00307,2024-02,One year,Standard,0,34.45,No,Organic,West,22,22,58.5,0,No
CUST-00308,2025-02,Month-to-month,Premium,1,72.16,Yes,Referral,West,10,10,52.8,0,No
CUST-00309,2024-07,One year,Standard,3,58.38,Yes,Sales-Assisted,South,17,17,88.5,0,No
CUST-00310,2024-09,Month-to-month,Standard,0,36.21,Yes,Paid Search,Northeast,15,15,44.5,1,No
CUST-00311,2024-02,One year,Basic,0,16.11,Yes,Sales-Assisted,West,22,22,50.0,0,No
CUST-00312,2025-10,Month-to-month,Standard,2,52.88,Yes,Sales-Assisted,South,1,2,75.4,0,Yes
CUST-00313,2025-05,Month-to-month,Basic,3,35.17,No,Sales-Assisted,South,7,7,54.9,1,No
CUST-00314,2025-10,Month-to-month,Premium,0,65.67,Yes,Organic,Midwest,2,2,50.4,1,No
CUST-00315,2023-07,Month-to-month,Basic,1,22.75,No,Organic,Midwest,2,29,51.7,0,Yes
CUST-00316,2024-08,Month-to-month,Standard,1,43.6,Yes,Organic,West,8,16,38.3,2,Yes
CUST-00317,2024-09,Month-to-month,Basic,0,18.12,Yes,Sales-Assisted,Midwest,1,15,76.1,0,Yes
CUST-00318,2024-10,One year,Basic,1,25.57,Yes,Organic,West,14,14,47.7,0,No
CUST-00319,2025-11,One year,Standard,1,45.15,Yes,Organic,Northeast,1,1,44.8,0,No
CUST-00320,2023-11,Two year,Premium,0,66.3,Yes,Referral,Midwest,25,25,79.9,0,No
CUST-00321,2023-11,Month-to-month,Premium,3,88.7,No,Referral,West,4,25,80.8,0,Yes
CUST-00322,2025-11,Month-to-month,Basic,0,17.2,Yes,Referral,Midwest,1,1,48.2,0,No
CUST-00323,2024-05,Month-to-month,Standard,4,67.77,Yes,Paid Search,West,17,19,45.2,0,Yes
CUST-00324,2024-07,Month-to-month,Basic,0,15.31,Yes,Organic,Midwest,1,17,48.1,0,Yes
CUST-00325,2024-12,One year,Basic,1,23.81,Yes,Paid Search,Midwest,12,12,66.1,0,No
CUST-00326,2024-09,Month-to-month,Standard,0,36.12,Yes,Referral,Northeast,15,15,36.9,0,No
CUST-00327,2023-10,Month-to-month,Standard,0,36.58,No,Referral,Midwest,12,26,61.6,1,Yes
CUST-00328,2024-06,Month-to-month,Basic,4,46.12,Yes,Organic,South,9,18,86.2,0,Yes
CUST-00329,2024-09,Month-to-month,Standard,0,35.69,No,Organic,West,3,15,66.9,0,Yes
CUST-00330,2024-02,Month-to-month,Premium,1,72.8,Yes,Organic,Northeast,22,22,69.2,0,No
CUST-00331,2024-03,Month-to-month,Premium,1,69.68,Yes,Sales-Assisted,Midwest,21,21,43.3,1,No
CUST-00332,2024-08,One year,Basic,0,12.72,No,Paid Search,Midwest,16,16,62.9,0,No
CUST-00333,2023-11,One year,Premium,0,64.38,Yes,Organic,West,12,25,71.7,0,Yes
CUST-00334,2024-07,Month-to-month,Premium,2,81.92,Yes,Paid Search,South,17,17,40.5,0,No
CUST-00335,2024-06,Month-to-month,Premium,0,63.55,No,Organic,South,2,18,70.1,0,Yes
CUST-00336,2024-09,One year,Standard,4,66.07,Yes,Referral,West,2,15,49.0,0,Yes
CUST-00337,2024-06,Month-to-month,Standard,2,51.47,Yes,Organic,Midwest,4,18,67.0,0,Yes
CUST-00338,2024-06,Month-to-month,Basic,1,20.93,Yes,Organic,South,1,18,52.7,0,Yes
CUST-00339,2023-09,Two year,Premium,1,70.9,Yes,Paid Search,Midwest,27,27,94.8,0,No
CUST-00340,2025-04,Two year,Premium,1,70.18,No,Organic,South,8,8,71.1,0,No
CUST-00341,2025-01,Month-to-month,Standard,4,67.96,No,Paid Search,West,11,11,37.4,0,No
CUST-00342,2024-07,Month-to-month,Basic,0,16.66,No,Referral,Midwest,1,17,43.1,0,Yes
CUST-00343,2025-02,Month-to-month,Standard,1,42.73,No,Sales-Assisted,Northeast,4,10,89.2,0,Yes
CUST-00344,2024-04,Month-to-month,Standard,1,41.03,Yes,Paid Search,South,8,20,46.1,0,Yes
CUST-00345,2023-12,One year,Standard,0,32.26,Yes,Referral,Northeast,24,24,50.3,2,No
CUST-00346,2025-06,One year,Standard,2,49.96,No,Referral,Northeast,2,6,62.6,0,Yes
CUST-00347,2025-10,Month-to-month,Basic,3,39.54,Yes,Referral,South,2,2,100.0,0,No
CUST-00348,2023-07,One year,Standard,1,46.44,Yes,Sales-Assisted,Midwest,29,29,76.8,0,No
CUST-00349,2024-09,One year,Standard,2,51.17,No,Organic,Midwest,15,15,69.2,0,No
CUST-00350,2024-02,Month-to-month,Standard,2,48.73,No,Sales-Assisted,South,1,22,66.6,0,Yes
CUST-00351,2024-01,Month-to-month,Basic,1,24.09,Yes,Organic,Midwest,1,23,64.5,0,Yes
CUST-00352,2023-08,Month-to-month,Basic,4,50.21,Yes,Organic,South,28,28,78.1,0,No
CUST-00353,2025-11,Two year,Basic,3,38.28,Yes,Organic,South,1,1,87.9,0,No
CUST-00354,2025-03,Month-to-month,Standard,2,48.15,No,Paid Search,South,2,9,79.7,0,Yes
CUST-00355,2023-07,Month-to-month,Basic,3,37.36,Yes,Sales-Assisted,Midwest,19,29,41.9,0,Yes
CUST-00356,2024-11,Month-to-month,Basic,0,13.94,No,Sales-Assisted,South,2,13,53.3,0,Yes
CUST-00357,2024-12,Month-to-month,Standard,3,58.36,Yes,Organic,Midwest,12,12,68.7,0,No
CUST-00358,2025-04,Month-to-month,Standard,1,48.02,Yes,Paid Search,South,8,8,76.3,0,No
CUST-00359,2025-11,One year,Premium,3,89.91,Yes,Paid Search,South,1,1,57.2,0,No
CUST-00360,2025-10,Month-to-month,Basic,0,14.44,Yes,Organic,Midwest,2,2,82.6,0,No
CUST-00361,2023-07,Month-to-month,Premium,0,64.06,Yes,Paid Search,South,29,29,79.3,0,No
CUST-00362,2025-11,Month-to-month,Standard,3,60.65,Yes,Organic,Northeast,1,1,84.0,0,No
CUST-00363,2025-07,Month-to-month,Basic,3,37.22,No,Organic,Northeast,5,5,85.3,0,No
CUST-00364,2025-04,Month-to-month,Basic,0,13.53,Yes,Referral,West,8,8,63.7,0,No
CUST-00365,2025-03,One year,Basic,2,32.35,Yes,Organic,South,9,9,77.9,1,No
CUST-00366,2023-11,One year,Standard,1,45.78,Yes,Paid Search,South,25,25,80.0,0,No
CUST-00367,2025-02,Month-to-month,Basic,1,20.37,Yes,Paid Search,West,3,10,32.3,0,Yes
CUST-00368,2025-07,Month-to-month,Standard,3,58.31,Yes,Paid Search,West,5,5,36.1,0,No
CUST-00369,2024-12,Two year,Standard,1,43.51,Yes,Paid Search,Northeast,12,12,38.5,2,No
CUST-00370,2024-04,Month-to-month,Basic,0,15.17,Yes,Sales-Assisted,Midwest,2,20,74.1,0,Yes
CUST-00371,2024-11,One year,Basic,1,23.23,No,Paid Search,Northeast,13,13,59.5,1,No
CUST-00372,2025-04,One year,Premium,0,64.46,Yes,Referral,Midwest,8,8,52.8,0,No
CUST-00373,2025-08,Two year,Standard,1,42.0,No,Sales-Assisted,Northeast,4,4,45.1,0,Yes
CUST-00374,2025-10,One year,Basic,3,42.35,Yes,Referral,Midwest,2,2,84.1,0,No
CUST-00375,2024-09,Two year,Basic,0,14.98,No,Organic,Midwest,15,15,50.6,0,No
CUST-00376,2025-06,Month-to-month,Standard,0,29.5,Yes,Paid Search,South,6,6,99.3,0,No
CUST-00377,2024-07,Month-to-month,Standard,0,31.31,Yes,Paid Search,South,10,17,55.1,0,Yes
CUST-00378,2024-04,Month-to-month,Basic,1,22.84,Yes,Paid Search,Midwest,20,20,76.4,0,No
CUST-00379,2024-12,Month-to-month,Premium,3,89.59,Yes,Paid Search,West,1,12,62.5,0,Yes
CUST-00380,2024-09,One year,Basic,2,27.55,Yes,Paid Search,West,1,15,84.9,0,Yes
CUST-00381,2025-10,Month-to-month,Standard,1,43.65,Yes,Referral,South,1,2,99.2,0,Yes
CUST-00382,2024-08,Two year,Basic,3,40.06,Yes,Sales-Assisted,Northeast,16,16,49.6,0,No
CUST-00383,2025-06,One year,Premium,2,81.51,Yes,Referral,Midwest,6,6,47.1,1,No
CUST-00384,2024-10,Month-to-month,Standard,1,39.74,Yes,Referral,Northeast,3,14,64.5,0,Yes
CUST-00385,2025-08,Month-to-month,Basic,2,33.12,No,Paid Search,West,4,4,66.8,1,No
CUST-00386,2025-04,Month-to-month,Basic,1,23.42,Yes,Paid Search,South,1,8,38.7,1,Yes
CUST-00387,2024-11,Two year,Basic,1,23.69,Yes,Organic,South,5,13,40.7,1,Yes
CUST-00388,2024-09,One year,Standard,1,41.9,Yes,Referral,South,15,15,43.2,1,No
CUST-00389,2025-11,Month-to-month,Basic,0,16.75,No,Paid Search,Northeast,1,1,64.7,0,No
CUST-00390,2023-09,One year,Standard,0,36.92,Yes,Paid Search,Midwest,24,27,58.4,0,Yes
CUST-00391,2024-11,Two year,Basic,3,37.16,Yes,Organic,West,13,13,52.9,0,No
CUST-00392,2025-06,Month-to-month,Basic,2,28.87,Yes,Organic,South,6,6,82.2,0,No
CUST-00393,2025-06,Month-to-month,Basic,3,38.23,No,Referral,Midwest,6,6,72.3,0,No
CUST-00394,2024-02,Month-to-month,Basic,0,15.49,Yes,Organic,Northeast,11,22,88.0,0,Yes
CUST-00395,2024-11,Month-to-month,Premium,1,77.62,No,Organic,Midwest,5,13,69.7,0,Yes
CUST-00396,2025-04,Month-to-month,Basic,0,18.29,Yes,Sales-Assisted,West,8,8,48.5,0,No
CUST-00397,2024-10,Month-to-month,Premium,3,87.61,No,Organic,Midwest,1,14,47.2,0,Yes
CUST-00398,2025-06,One year,Premium,1,71.36,Yes,Referral,Northeast,6,6,75.3,0,No
CUST-00399,2025-07,One year,Basic,0,17.39,Yes,Organic,Midwest,5,5,69.1,0,No
CUST-00400,2025-02,One year,Basic,3,37.23,No,Organic,Midwest,1,10,53.5,0,Yes
CUST-00401,2023-08,Month-to-month,Basic,0,13.81,No,Sales-Assisted,Midwest,24,28,82.3,1,Yes
CUST-00402,2025-09,One year,Premium,1,70.97,No,Paid Search,West,3,3,70.8,0,No
CUST-00403,2024-08,Month-to-month,Premium,2,76.36,Yes,Paid Search,West,16,16,49.4,0,No
CUST-00404,2023-08,Two year,Standard,2,49.78,No,Organic,Northeast,28,28,90.1,0,No
CUST-00405,2024-10,Two year,Standard,0,32.88,Yes,Paid Search,South,14,14,65.5,1,No
CUST-00406,2025-01,One year,Premium,4,98.05,Yes,Referral,West,11,11,27.5,1,No
CUST-00407,2024-07,One year,Basic,1,21.7,Yes,Organic,Northeast,7,17,35.5,0,Yes
CUST-00408,2025-06,Month-to-month,Standard,0,35.65,Yes,Paid Search,Northeast,2,6,51.0,1,Yes
CUST-00409,2024-03,Two year,Basic,0,12.34,Yes,Paid Search,Northeast,21,21,86.0,0,No
CUST-00410,2025-11,Two year,Premium,2,80.07,Yes,Sales-Assisted,Northeast,1,1,64.9,0,No
CUST-00411,2024-07,Month-to-month,Premium,2,84.55,Yes,Referral,West,1,17,91.6,0,Yes
CUST-00412,2025-10,Two year,Basic,1,26.64,Yes,Organic,South,2,2,93.1,0,No
CUST-00413,2025-11,Month-to-month,Basic,2,33.19,Yes,Referral,South,1,1,13.1,1,No
CUST-00414,2025-05,Month-to-month,Standard,2,52.43,No,Organic,Northeast,7,7,84.1,0,No
CUST-00415,2024-03,Month-to-month,Standard,4,69.28,No,Organic,South,21,21,59.4,0,No
CUST-00416,2024-11,Month-to-month,Standard,1,42.5,No,Organic,West,13,13,48.1,1,No
CUST-00417,2024-11,Two year,Premium,0,68.87,No,Sales-Assisted,Midwest,13,13,94.8,0,No
CUST-00418,2024-06,Month-to-month,Standard,3,56.78,No,Paid Search,Northeast,9,18,90.5,0,Yes
CUST-00419,2025-09,Month-to-month,Standard,1,44.57,No,Paid Search,South,1,3,50.1,0,Yes
CUST-00420,2023-07,Month-to-month,Basic,0,14.53,No,Referral,South,11,29,64.8,0,Yes
CUST-00421,2024-09,Two year,Basic,1,21.61,Yes,Paid Search,South,15,15,62.6,0,No
CUST-00422,2023-10,Month-to-month,Basic,2,34.58,Yes,Sales-Assisted,Northeast,26,26,71.1,0,No
CUST-00423,2024-02,Two year,Premium,1,72.61,Yes,Organic,Northeast,22,22,66.8,1,No
CUST-00424,2025-04,Month-to-month,Standard,0,35.01,Yes,Referral,Northeast,8,8,45.7,0,No
CUST-00425,2025-03,Month-to-month,Premium,0,62.26,Yes,Organic,Midwest,2,9,48.9,2,Yes
CUST-00426,2024-06,Two year,Standard,0,33.11,Yes,Sales-Assisted,West,18,18,35.2,0,No
CUST-00427,2023-11,Month-to-month,Basic,1,24.17,No,Paid Search,West,2,25,63.9,0,Yes
CUST-00428,2023-09,One year,Basic,1,25.09,Yes,Paid Search,Northeast,17,27,19.1,1,Yes
CUST-00429,2024-09,One year,Standard,3,61.66,No,Organic,South,15,15,61.0,1,No
CUST-00430,2025-09,Month-to-month,Premium,1,72.86,No,Paid Search,West,3,3,62.0,0,No
CUST-00431,2023-07,Month-to-month,Basic,0,14.74,Yes,Referral,West,29,29,84.1,0,No
CUST-00432,2023-11,Month-to-month,Basic,0,13.31,Yes,Organic,Northeast,2,25,95.1,0,Yes
CUST-00433,2024-03,One year,Basic,1,22.37,Yes,Organic,Midwest,21,21,52.2,0,No
CUST-00434,2024-12,One year,Premium,0,67.24,Yes,Organic,West,12,12,75.5,0,No
CUST-00435,2025-08,Two year,Standard,0,36.54,Yes,Referral,Northeast,4,4,36.9,0,No
CUST-00436,2024-01,One year,Premium,0,66.32,Yes,Paid Search,Midwest,23,23,50.9,2,No
CUST-00437,2025-06,One year,Standard,2,51.78,Yes,Referral,South,6,6,84.5,0,No
CUST-00438,2025-02,Two year,Basic,0,13.18,Yes,Organic,Northeast,8,10,61.0,0,Yes
CUST-00439,2023-10,Month-to-month,Basic,0,17.69,Yes,Referral,Midwest,12,26,54.6,0,Yes
CUST-00440,2024-05,Two year,Standard,0,30.26,Yes,Paid Search,Midwest,19,19,56.5,0,No
CUST-00441,2025-03,One year,Basic,2,32.24,Yes,Organic,West,9,9,67.4,0,No
CUST-00442,2024-09,Month-to-month,Premium,1,71.79,Yes,Paid Search,South,15,15,84.7,0,No
CUST-00443,2024-06,Month-to-month,Standard,2,52.69,No,Organic,South,18,18,94.8,0,No
CUST-00444,2025-08,One year,Premium,0,64.43,Yes,Organic,West,2,4,96.5,0,Yes
CUST-00445,2025-04,Month-to-month,Standard,1,40.92,No,Organic,South,8,8,72.3,0,No
CUST-00446,2024-01,Month-to-month,Basic,2,30.61,No,Paid Search,West,23,23,91.7,0,No
CUST-00447,2024-05,Two year,Standard,0,37.44,No,Referral,South,19,19,91.5,0,No
CUST-00448,2023-12,Month-to-month,Basic,3,39.83,No,Referral,South,1,24,64.3,0,Yes
CUST-00449,2024-02,Two year,Standard,0,38.79,Yes,Sales-Assisted,West,22,22,95.4,0,No
CUST-00450,2024-09,One year,Premium,2,78.59,Yes,Paid Search,Northeast,3,15,68.8,0,Yes
CUST-00451,2025-03,Month-to-month,Basic,1,22.72,Yes,Organic,Midwest,3,9,57.4,1,Yes
CUST-00452,2024-12,One year,Premium,4,97.6,Yes,Sales-Assisted,Midwest,12,12,97.2,0,No
CUST-00453,2025-06,One year,Premium,0,62.96,Yes,Organic,Northeast,6,6,92.4,0,No
CUST-00454,2023-08,One year,Standard,0,35.67,Yes,Organic,Northeast,2,28,21.0,0,Yes
CUST-00455,2025-11,Month-to-month,Basic,0,14.29,Yes,Paid Search,Northeast,1,1,83.4,0,No
CUST-00456,2025-01,Month-to-month,Basic,2,33.34,No,Referral,Northeast,11,11,65.4,0,No
CUST-00457,2025-10,Month-to-month,Standard,1,45.75,Yes,Sales-Assisted,South,2,2,91.2,0,No
CUST-00458,2023-10,Month-to-month,Standard,3,58.16,Yes,Paid Search,Northeast,6,26,54.1,2,Yes
CUST-00459,2024-05,One year,Standard,1,42.75,Yes,Organic,Midwest,19,19,33.9,0,No
CUST-00460,2024-11,Month-to-month,Standard,1,43.71,Yes,Organic,South,3,13,48.5,0,Yes
CUST-00461,2024-01,One year,Premium,3,88.98,No,Referral,West,15,23,89.7,0,Yes
CUST-00462,2025-01,Month-to-month,Basic,0,14.09,Yes,Paid Search,Northeast,7,11,97.5,0,Yes
CUST-00463,2024-10,Month-to-month,Premium,1,72.97,No,Organic,Midwest,3,14,73.5,0,Yes
CUST-00464,2025-01,Month-to-month,Basic,3,38.62,No,Organic,West,5,11,52.4,0,Yes
CUST-00465,2024-01,One year,Standard,0,37.28,Yes,Paid Search,Northeast,23,23,73.3,0,No
CUST-00466,2025-10,Month-to-month,Basic,0,15.49,No,Paid Search,Northeast,2,2,64.8,0,No
CUST-00467,2024-08,Two year,Standard,0,34.91,Yes,Sales-Assisted,Northeast,16,16,61.1,1,No
CUST-00468,2025-03,Month-to-month,Basic,0,19.12,No,Sales-Assisted,Northeast,9,9,49.0,0,No
CUST-00469,2023-07,Two year,Premium,2,81.5,No,Paid Search,Midwest,12,29,41.4,2,Yes
CUST-00470,2025-05,One year,Standard,1,41.17,Yes,Referral,Northeast,7,7,68.7,0,No
CUST-00471,2024-12,Month-to-month,Standard,0,34.55,Yes,Sales-Assisted,Midwest,12,12,81.0,0,No
CUST-00472,2025-10,Two year,Basic,3,39.45,Yes,Organic,Midwest,2,2,69.2,1,No
CUST-00473,2024-09,Two year,Standard,1,44.25,Yes,Organic,Northeast,15,15,54.5,0,No
CUST-00474,2024-08,One year,Basic,0,17.27,Yes,Referral,South,2,16,38.4,0,Yes
CUST-00475,2024-02,Month-to-month,Basic,0,12.64,Yes,Referral,Northeast,1,22,73.4,0,Yes
CUST-00476,2024-11,One year,Standard,0,32.84,Yes,Referral,West,13,13,58.9,0,No
CUST-00477,2025-04,Month-to-month,Standard,1,40.44,No,Sales-Assisted,South,1,8,100.0,0,Yes
CUST-00478,2025-11,One year,Standard,2,50.75,Yes,Referral,Midwest,1,1,90.5,0,No
CUST-00479,2023-09,One year,Standard,1,39.82,Yes,Organic,Midwest,18,27,34.5,1,Yes
CUST-00480,2025-07,Month-to-month,Standard,0,33.22,No,Organic,West,2,5,52.3,0,Yes
CUST-00481,2024-01,One year,Standard,2,50.8,Yes,Sales-Assisted,West,23,23,45.1,0,No
CUST-00482,2023-09,One year,Standard,3,58.37,Yes,Organic,West,22,27,79.2,0,Yes
CUST-00483,2025-02,Month-to-month,Standard,0,33.96,Yes,Paid Search,South,10,10,51.5,0,No
CUST-00484,2025-08,One year,Basic,1,24.13,Yes,Sales-Assisted,West,4,4,52.0,0,No
CUST-00485,2024-03,Two year,Basic,3,38.7,Yes,Referral,South,21,21,61.8,1,No
CUST-00486,2025-01,One year,Standard,2,53.0,Yes,Paid Search,Northeast,11,11,84.2,1,No
CUST-00487,2025-10,Month-to-month,Basic,1,23.77,Yes,Sales-Assisted,South,1,2,73.6,0,Yes
CUST-00488,2023-08,Month-to-month,Basic,0,15.64,Yes,Organic,West,28,28,59.3,0,No
CUST-00489,2023-09,Month-to-month,Basic,0,14.71,Yes,Sales-Assisted,Midwest,19,27,44.5,2,Yes
CUST-00490,2025-08,Month-to-month,Basic,0,14.03,Yes,Paid Search,West,1,4,22.1,2,Yes
CUST-00491,2024-02,One year,Standard,3,58.89,No,Organic,Midwest,22,22,95.3,0,No
CUST-00492,2024-12,One year,Basic,1,22.28,No,Sales-Assisted,Midwest,12,12,96.2,0,No
CUST-00493,2025-10,One year,Premium,0,61.04,Yes,Sales-Assisted,Midwest,2,2,40.8,1,No
CUST-00494,2023-12,Month-to-month,Premium,1,75.72,Yes,Referral,West,6,24,66.6,0,Yes
CUST-00495,2023-11,Month-to-month,Basic,2,27.44,Yes,Paid Search,Midwest,11,25,74.4,0,Yes
CUST-00496,2025-11,One year,Basic,0,16.29,No,Organic,Midwest,1,1,70.7,0,No
CUST-00497,2025-08,Month-to-month,Basic,1,20.59,No,Paid Search,South,3,4,58.9,0,Yes
CUST-00498,2025-10,Month-to-month,Basic,1,19.89,Yes,Organic,Northeast,2,2,25.3,2,No
CUST-00499,2023-08,One year,Basic,2,31.7,No,Organic,Northeast,28,28,43.7,0,No
CUST-00500,2023-09,Month-to-month,Standard,1,45.67,No,Referral,Midwest,5,27,84.9,0,Yes
CUST-00501,2023-11,Two year,Basic,4,45.54,Yes,Sales-Assisted,West,25,25,59.3,1,No
CUST-00502,2024-04,Month-to-month,Basic,0,16.71,Yes,Paid Search,West,20,20,77.4,0,No
CUST-00503,2025-09,Month-to-month,Standard,1,45.49,Yes,Referral,Northeast,1,3,41.4,0,Yes
CUST-00504,2025-04,Month-to-month,Standard,1,39.97,Yes,Paid Search,South,8,8,57.3,1,No
CUST-00505,2024-09,Month-to-month,Basic,1,22.34,Yes,Organic,West,1,15,55.6,0,Yes
CUST-00506,2024-10,One year,Standard,1,41.94,No,Organic,Midwest,14,14,65.5,0,No
CUST-00507,2025-08,Month-to-month,Standard,3,61.24,No,Paid Search,South,4,4,64.3,0,No
CUST-00508,2025-04,Two year,Basic,1,24.93,Yes,Referral,West,8,8,73.0,0,Yes
CUST-00509,2024-03,One year,Premium,0,63.65,Yes,Paid Search,South,21,21,66.2,0,No
CUST-00510,2023-10,Month-to-month,Standard,2,49.98,Yes,Organic,South,26,26,97.9,0,No
CUST-00511,2025-08,Month-to-month,Basic,0,16.92,Yes,Organic,Northeast,3,4,82.7,0,Yes
CUST-00512,2023-08,Month-to-month,Standard,1,41.52,Yes,Referral,Northeast,2,28,92.1,0,Yes
CUST-00513,2025-02,Month-to-month,Premium,0,64.76,Yes,Organic,West,7,10,51.2,0,Yes
CUST-00514,2025-09,Month-to-month,Standard,2,51.98,No,Sales-Assisted,Northeast,3,3,73.9,0,No
CUST-00515,2023-09,Two year,Basic,0,14.86,Yes,Paid Search,West,27,27,92.4,0,No
CUST-00516,2024-08,One year,Basic,2,32.76,Yes,Referral,South,16,16,76.6,0,No
CUST-00517,2024-04,Month-to-month,Standard,4,69.48,Yes,Referral,Northeast,20,20,79.5,0,No
CUST-00518,2025-06,Two year,Premium,1,72.15,Yes,Paid Search,Northeast,6,6,57.4,1,No
CUST-00519,2023-09,Two year,Basic,2,29.58,Yes,Referral,West,27,27,67.3,0,No
CUST-00520,2024-12,Two year,Basic,1,23.67,Yes,Sales-Assisted,Northeast,12,12,49.3,0,No
CUST-00521,2025-01,Month-to-month,Basic,4,46.33,No,Sales-Assisted,South,4,11,85.1,0,Yes
CUST-00522,2024-02,One year,Standard,2,50.45,Yes,Paid Search,West,22,22,71.3,0,No
CUST-00523,2024-02,Month-to-month,Standard,1,44.66,Yes,Referral,West,13,22,83.3,0,Yes
CUST-00524,2024-03,Month-to-month,Basic,0,13.73,Yes,Organic,South,2,21,48.4,1,Yes
CUST-00525,2025-05,Month-to-month,Premium,2,79.73,Yes,Organic,West,7,7,54.2,2,No
CUST-00526,2025-06,One year,Basic,2,30.75,Yes,Sales-Assisted,Midwest,6,6,99.2,0,No
CUST-00527,2024-07,Month-to-month,Standard,3,58.34,No,Paid Search,Northeast,17,17,69.1,0,No
CUST-00528,2025-02,One year,Standard,0,36.94,Yes,Paid Search,Northeast,10,10,64.0,0,No
CUST-00529,2025-10,Month-to-month,Basic,2,29.39,No,Organic,West,2,2,90.2,0,No
CUST-00530,2024-11,One year,Standard,2,51.52,Yes,Organic,South,13,13,38.5,1,No
CUST-00531,2024-01,One year,Basic,0,15.45,Yes,Paid Search,West,23,23,56.9,0,No
