week_ending,sku,on_hand_qty,reorder_point_current
2024-03-17,SKU-0007,72.6,152.0
2024-03-24,SKU-0007,31.6,152.0
2024-03-31,SKU-0007,0.0,152.0
2024-04-07,SKU-0007,158.8,152.0
2024-04-14,SKU-0007,105.8,152.0
2024-04-21,SKU-0007,58.8,152.0
2024-04-28,SKU-0007,17.8,152.0
2024-05-05,SKU-0007,171.6,152.0
2024-05-12,SKU-0007,117.6,152.0
2024-05-19,SKU-0007,32.6,152.0
2024-05-26,SKU-0007,0.0,152.0
2024-06-02,SKU-0007,0.0,152.0
2024-06-09,SKU-0007,0.0,152.0
2024-06-16,SKU-0007,172.8,152.0
2024-06-23,SKU-0007,139.8,152.0
2024-06-30,SKU-0007,101.8,152.0
2024-07-07,SKU-0007,53.8,152.0
2024-07-14,SKU-0007,0.0,152.0
2024-07-21,SKU-0007,0.0,152.0
2024-07-28,SKU-0007,0.0,152.0
2024-08-04,SKU-0007,154.8,152.0
2024-08-11,SKU-0007,126.8,152.0
2024-08-18,SKU-0007,97.8,152.0
2024-08-25,SKU-0007,32.8,152.0
2024-09-01,SKU-0007,0.0,152.0
2024-09-08,SKU-0007,164.8,152.0
2024-09-15,SKU-0007,96.8,152.0
2024-09-22,SKU-0007,60.8,152.0
2024-09-29,SKU-0007,195.6,152.0
2024-10-06,SKU-0007,117.6,152.0
2024-10-13,SKU-0007,71.6,152.0
2024-10-20,SKU-0007,29.6,152.0
2024-10-27,SKU-0007,0.0,152.0
2024-11-03,SKU-0007,0.0,152.0
2024-11-10,SKU-0007,0.0,152.0
2024-11-17,SKU-0007,0.0,152.0
2024-11-24,SKU-0007,0.0,152.0
2024-12-01,SKU-0007,138.8,152.0
2024-12-08,SKU-0007,81.8,152.0
2024-12-15,SKU-0007,30.8,152.0
2024-12-22,SKU-0007,0.0,152.0
2024-12-29,SKU-0007,0.0,152.0
2025-01-05,SKU-0007,161.8,152.0
2025-01-12,SKU-0007,122.8,152.0
2025-01-19,SKU-0007,71.8,152.0
2025-01-26,SKU-0007,39.8,152.0
2025-02-02,SKU-0007,0.0,152.0
2025-02-09,SKU-0007,0.0,152.0
2025-02-16,SKU-0007,0.0,152.0
2025-02-23,SKU-0007,144.8,152.0
2025-03-02,SKU-0007,76.8,152.0
2025-03-09,SKU-0007,33.8,152.0
2025-03-16,SKU-0007,0.0,152.0
2025-03-23,SKU-0007,0.0,152.0
2025-03-30,SKU-0007,164.8,152.0
2025-04-06,SKU-0007,120.8,152.0
2025-04-13,SKU-0007,50.8,152.0
2025-04-20,SKU-0007,0.0,152.0
2025-04-27,SKU-0007,0.0,152.0
2025-05-04,SKU-0007,148.8,152.0
2025-05-11,SKU-0007,99.8,152.0
2025-05-18,SKU-0007,39.8,152.0
2025-05-25,SKU-0007,0.0,152.0
2025-06-01,SKU-0007,0.0,152.0
2025-06-08,SKU-0007,0.0,152.0
2025-06-15,SKU-0007,0.0,152.0
2025-06-22,SKU-0007,146.8,152.0
2025-06-29,SKU-0007,98.8,152.0
2025-07-06,SKU-0007,17.8,152.0
2025-07-13,SKU-0007,0.0,152.0
2025-07-20,SKU-0007,164.8,152.0
2025-07-27,SKU-0007,106.8,152.0
2025-08-03,SKU-0007,65.8,152.0
2025-08-10,SKU-0007,20.8,152.0
2025-08-17,SKU-0007,0.0,152.0
2025-08-24,SKU-0007,0.0,152.0
2025-08-31,SKU-0007,0.0,152.0
2025-09-07,SKU-0007,157.8,152.0
2025-09-14,SKU-0007,112.8,152.0
2025-09-21,SKU-0007,43.8,152.0
2025-09-28,SKU-0007,0.8,152.0
2025-10-05,SKU-0007,155.6,152.0
2025-10-12,SKU-0007,65.6,152.0
2025-10-19,SKU-0007,17.6,152.0
2025-10-26,SKU-0007,141.4,152.0
2025-11-02,SKU-0007,50.4,152.0
2025-11-09,SKU-0007,0.0,152.0
2025-11-16,SKU-0007,0.0,152.0
2025-11-23,SKU-0007,0.0,152.0
2025-11-30,SKU-0007,124.8,152.0
2025-12-07,SKU-0007,44.8,152.0
2025-12-14,SKU-0007,0.0,152.0
2025-12-21,SKU-0007,0.0,152.0
2025-12-28,SKU-0007,0.0,152.0
2024-01-07,SKU-0008,1087.6,496.0
2024-01-14,SKU-0008,813.6,496.0
2024-01-21,SKU-0008,675.6,496.0
2024-01-28,SKU-0008,583.6,496.0
2024-02-04,SKU-0008,481.6,496.0
2024-02-11,SKU-0008,142.6,496.0
2024-02-18,SKU-0008,0.0,496.0
2024-02-25,SKU-0008,0.0,496.0
2024-03-03,SKU-0008,0.0,496.0
2024-03-10,SKU-0008,0.0,496.0
2024-03-17,SKU-0008,0.0,496.0
2024-03-24,SKU-0008,562.6,496.0
2024-03-31,SKU-0008,503.6,496.0
2024-04-07,SKU-0008,282.6,496.0
2024-04-14,SKU-0008,200.6,496.0
2024-04-21,SKU-0008,87.6,496.0
2024-04-28,SKU-0008,0.0,496.0
2024-05-05,SKU-0008,0.0,496.0
2024-05-12,SKU-0008,0.0,496.0
2024-05-19,SKU-0008,0.0,496.0
2024-05-26,SKU-0008,0.0,496.0
2024-06-02,SKU-0008,0.0,496.0
2024-06-09,SKU-0008,0.0,496.0
2024-06-16,SKU-0008,0.0,496.0
2024-06-23,SKU-0008,506.6,496.0
2024-06-30,SKU-0008,341.6,496.0
2024-07-07,SKU-0008,222.6,496.0
2024-07-14,SKU-0008,99.6,496.0
2024-07-21,SKU-0008,0.0,496.0
2024-07-28,SKU-0008,0.0,496.0
2024-08-04,SKU-0008,0.0,496.0
2024-08-11,SKU-0008,0.0,496.0
2024-08-18,SKU-0008,0.0,496.0
2024-08-25,SKU-0008,355.6,496.0
2024-09-01,SKU-0008,186.6,496.0
2024-09-08,SKU-0008,33.6,496.0
2024-09-15,SKU-0008,0.0,496.0
2024-09-22,SKU-0008,0.0,496.0
2024-09-29,SKU-0008,0.0,496.0
2024-10-06,SKU-0008,0.0,496.0
2024-10-13,SKU-0008,0.0,496.0
2024-10-20,SKU-0008,324.6,496.0
2024-10-27,SKU-0008,238.6,496.0
2024-11-03,SKU-0008,110.6,496.0
2024-11-10,SKU-0008,0.0,496.0
2024-11-17,SKU-0008,0.0,496.0
2024-11-24,SKU-0008,0.0,496.0
2024-12-01,SKU-0008,540.6,496.0
2024-12-08,SKU-0008,437.6,496.0
2024-12-15,SKU-0008,372.6,496.0
2024-12-22,SKU-0008,278.6,496.0
2024-12-29,SKU-0008,177.6,496.0
2025-01-05,SKU-0008,120.6,496.0
2025-01-12,SKU-0008,0.0,496.0
2025-01-19,SKU-0008,0.0,496.0
2025-01-26,SKU-0008,619.6,496.0
2025-02-02,SKU-0008,146.6,496.0
2025-02-09,SKU-0008,70.6,496.0
2025-02-16,SKU-0008,9.6,496.0
2025-02-23,SKU-0008,0.0,496.0
2025-03-02,SKU-0008,0.0,496.0
2025-03-09,SKU-0008,0.0,496.0
2025-03-16,SKU-0008,0.0,496.0
2025-03-23,SKU-0008,0.0,496.0
2025-03-30,SKU-0008,0.0,496.0
2025-04-06,SKU-0008,0.0,496.0
2025-04-13,SKU-0008,0.0,496.0
2025-04-20,SKU-0008,525.6,496.0
2025-04-27,SKU-0008,258.6,496.0
2025-05-04,SKU-0008,192.6,496.0
2025-05-11,SKU-0008,77.6,496.0
2025-05-18,SKU-0008,10.6,496.0
2025-05-25,SKU-0008,0.0,496.0
2025-06-01,SKU-0008,0.0,496.0
2025-06-08,SKU-0008,0.0,496.0
2025-06-15,SKU-0008,0.0,496.0
2025-06-22,SKU-0008,0.0,496.0
2025-06-29,SKU-0008,615.6,496.0
2025-07-06,SKU-0008,449.6,496.0
2025-07-13,SKU-0008,381.6,496.0
2025-07-20,SKU-0008,312.6,496.0
2025-07-27,SKU-0008,215.6,496.0
2025-08-03,SKU-0008,94.6,496.0
2025-08-10,SKU-0008,0.0,496.0
2025-08-17,SKU-0008,446.6,496.0
2025-08-24,SKU-0008,277.6,496.0
2025-08-31,SKU-0008,190.6,496.0
2025-09-07,SKU-0008,0.0,496.0
2025-09-14,SKU-0008,0.0,496.0
2025-09-21,SKU-0008,0.0,496.0
2025-09-28,SKU-0008,571.6,496.0
2025-10-05,SKU-0008,536.6,496.0
2025-10-12,SKU-0008,413.6,496.0
2025-10-19,SKU-0008,0.0,496.0
2025-10-26,SKU-0008,0.0,496.0
2025-11-02,SKU-0008,0.0,496.0
2025-11-09,SKU-0008,0.0,496.0
2025-11-16,SKU-0008,0.0,496.0
2025-11-23,SKU-0008,0.0,496.0
2025-11-30,SKU-0008,0.0,496.0
2025-12-07,SKU-0008,0.0,496.0
2025-12-14,SKU-0008,0.0,496.0
2025-12-21,SKU-0008,533.6,496.0
2025-12-28,SKU-0008,434.6,496.0
2024-01-07,SKU-0009,380.0,186.0
2024-01-14,SKU-0009,307.0,186.0
2024-01-21,SKU-0009,242.0,186.0
2024-01-28,SKU-0009,181.0,186.0
2024-02-04,SKU-0009,122.0,186.0
2024-02-11,SKU-0009,0.0,186.0
2024-02-18,SKU-0009,0.0,186.0
2024-02-25,SKU-0009,0.0,186.0
2024-03-03,SKU-0009,0.0,186.0
2024-03-10,SKU-0009,0.0,186.0
2024-03-17,SKU-0009,0.0,186.0
2024-03-24,SKU-0009,169.0,186.0
2024-03-31,SKU-0009,68.0,186.0
2024-04-07,SKU-0009,5.0,186.0
2024-04-14,SKU-0009,0.0,186.0
2024-04-21,SKU-0009,0.0,186.0
2024-04-28,SKU-0009,0.0,186.0
2024-05-05,SKU-0009,160.0,186.0
2024-05-12,SKU-0009,108.0,186.0
2024-05-19,SKU-0009,78.0,186.0
2024-05-26,SKU-0009,23.0,186.0
2024-06-02,SKU-0009,0.0,186.0
2024-06-09,SKU-0009,0.0,186.0
2024-06-16,SKU-0009,0.0,186.0
2024-06-23,SKU-0009,0.0,186.0
2024-06-30,SKU-0009,159.0,186.0
2024-07-07,SKU-0009,126.0,186.0
2024-07-14,SKU-0009,62.0,186.0
2024-07-21,SKU-0009,0.0,186.0
2024-07-28,SKU-0009,0.0,186.0
2024-08-04,SKU-0009,0.0,186.0
2024-08-11,SKU-0009,0.0,186.0
2024-08-18,SKU-0009,0.0,186.0
2024-08-25,SKU-0009,0.0,186.0
2024-09-01,SKU-0009,154.0,186.0
2024-09-08,SKU-0009,107.0,186.0
2024-09-15,SKU-0009,33.0,186.0
2024-09-22,SKU-0009,0.0,186.0
2024-09-29,SKU-0009,0.0,186.0
2024-10-06,SKU-0009,0.0,186.0
2024-10-13,SKU-0009,0.0,186.0
2024-10-20,SKU-0009,0.0,186.0
2024-10-27,SKU-0009,177.0,186.0
2024-11-03,SKU-0009,90.0,186.0
2024-11-10,SKU-0009,0.0,186.0
2024-11-17,SKU-0009,0.0,186.0
2024-11-24,SKU-0009,0.0,186.0
2024-12-01,SKU-0009,0.0,186.0
2024-12-08,SKU-0009,0.0,186.0
2024-12-15,SKU-0009,174.0,186.0
2024-12-22,SKU-0009,128.0,186.0
2024-12-29,SKU-0009,47.0,186.0
2025-01-05,SKU-0009,14.0,186.0
2025-01-12,SKU-0009,0.0,186.0
2025-01-19,SKU-0009,0.0,186.0
2025-01-26,SKU-0009,0.0,186.0
2025-02-02,SKU-0009,187.0,186.0
2025-02-09,SKU-0009,132.0,186.0
2025-02-16,SKU-0009,48.0,186.0
2025-02-23,SKU-0009,14.0,186.0
2025-03-02,SKU-0009,0.0,186.0
2025-03-09,SKU-0009,0.0,186.0
2025-03-16,SKU-0009,0.0,186.0
2025-03-23,SKU-0009,0.0,186.0
2025-03-30,SKU-0009,128.0,186.0
2025-04-06,SKU-0009,94.0,186.0
2025-04-13,SKU-0009,0.0,186.0
2025-04-20,SKU-0009,0.0,186.0
2025-04-27,SKU-0009,0.0,186.0
2025-05-04,SKU-0009,0.0,186.0
2025-05-11,SKU-0009,0.0,186.0
2025-05-18,SKU-0009,188.0,186.0
2025-05-25,SKU-0009,140.0,186.0
2025-06-01,SKU-0009,78.0,186.0
2025-06-08,SKU-0009,43.0,186.0
2025-06-15,SKU-0009,0.0,186.0
2025-06-22,SKU-0009,0.0,186.0
2025-06-29,SKU-0009,0.0,186.0
2025-07-06,SKU-0009,0.0,186.0
2025-07-13,SKU-0009,0.0,186.0
2025-07-20,SKU-0009,0.0,186.0
2025-07-27,SKU-0009,209.0,186.0
2025-08-03,SKU-0009,125.0,186.0
2025-08-10,SKU-0009,92.0,186.0
2025-08-17,SKU-0009,23.0,186.0
2025-08-24,SKU-0009,0.0,186.0
2025-08-31,SKU-0009,0.0,186.0
2025-09-07,SKU-0009,0.0,186.0
2025-09-14,SKU-0009,0.0,186.0
2025-09-21,SKU-0009,0.0,186.0
2025-09-28,SKU-0009,0.0,186.0
2025-10-05,SKU-0009,166.0,186.0
2025-10-12,SKU-0009,129.0,186.0
2025-10-19,SKU-0009,100.0,186.0
2025-10-26,SKU-0009,53.0,186.0
2025-11-02,SKU-0009,0.0,186.0
2025-11-09,SKU-0009,0.0,186.0
2025-11-16,SKU-0009,0.0,186.0
2025-11-23,SKU-0009,0.0,186.0
2025-11-30,SKU-0009,135.0,186.0
2025-12-07,SKU-0009,37.0,186.0
2025-12-14,SKU-0009,0.0,186.0
2025-12-21,SKU-0009,0.0,186.0
2025-12-28,SKU-0009,0.0,186.0
2024-01-07,SKU-0010,365.4,168.0
2024-01-14,SKU-0010,300.4,168.0
2024-01-21,SKU-0010,252.4,168.0
2024-01-28,SKU-0010,214.4,168.0
2024-02-04,SKU-0010,137.4,168.0
2024-02-11,SKU-0010,77.4,168.0
2024-02-18,SKU-0010,15.4,168.0
2024-02-25,SKU-0010,0.0,168.0
2024-03-03,SKU-0010,0.0,168.0
2024-03-10,SKU-0010,194.4,168.0
2024-03-17,SKU-0010,152.4,168.0
2024-03-24,SKU-0010,81.4,168.0
2024-03-31,SKU-0010,45.4,168.0
2024-04-07,SKU-0010,0.0,168.0
2024-04-14,SKU-0010,0.0,168.0
2024-04-21,SKU-0010,0.0,168.0
2024-04-28,SKU-0010,140.4,168.0
2024-05-05,SKU-0010,66.4,168.0
2024-05-12,SKU-0010,17.4,168.0
2024-05-19,SKU-0010,0.0,168.0
2024-05-26,SKU-0010,0.0,168.0
2024-06-02,SKU-0010,0.0,168.0
2024-06-09,SKU-0010,134.4,168.0
2024-06-16,SKU-0010,69.4,168.0
2024-06-23,SKU-0010,29.4,168.0
2024-06-30,SKU-0010,0.0,168.0
2024-07-07,SKU-0010,177.4,168.0
2024-07-14,SKU-0010,111.4,168.0
2024-07-21,SKU-0010,82.4,168.0
2024-07-28,SKU-0010,30.4,168.0
2024-08-04,SKU-0010,0.0,168.0
2024-08-11,SKU-0010,0.0,168.0
2024-08-18,SKU-0010,0.0,168.0
2024-08-25,SKU-0010,0.0,168.0
2024-09-01,SKU-0010,172.4,168.0
2024-09-08,SKU-0010,112.4,168.0
2024-09-15,SKU-0010,28.4,168.0
2024-09-22,SKU-0010,0.0,168.0
2024-09-29,SKU-0010,0.0,168.0
2024-10-06,SKU-0010,0.0,168.0
2024-10-13,SKU-0010,0.0,168.0
2024-10-20,SKU-0010,0.0,168.0
2024-10-27,SKU-0010,0.0,168.0
2024-11-03,SKU-0010,0.0,168.0
2024-11-10,SKU-0010,183.4,168.0
2024-11-17,SKU-0010,148.4,168.0
2024-11-24,SKU-0010,100.4,168.0
2024-12-01,SKU-0010,11.4,168.0
2024-12-08,SKU-0010,0.0,168.0
2024-12-15,SKU-0010,146.4,168.0
2024-12-22,SKU-0010,115.4,168.0
2024-12-29,SKU-0010,91.4,168.0
2025-01-05,SKU-0010,55.4,168.0
2025-01-12,SKU-0010,15.4,168.0
2025-01-19,SKU-0010,0.0,168.0
2025-01-26,SKU-0010,171.4,168.0
2025-02-02,SKU-0010,129.4,168.0
2025-02-09,SKU-0010,101.4,168.0
2025-02-16,SKU-0010,69.4,168.0
2025-02-23,SKU-0010,22.4,168.0
2025-03-02,SKU-0010,0.0,168.0
2025-03-09,SKU-0010,0.0,168.0
2025-03-16,SKU-0010,0.0,168.0
2025-03-23,SKU-0010,0.0,168.0
2025-03-30,SKU-0010,174.4,168.0
2025-04-06,SKU-0010,139.4,168.0
2025-04-13,SKU-0010,95.4,168.0
2025-04-20,SKU-0010,33.4,168.0
2025-04-27,SKU-0010,0.0,168.0
2025-05-04,SKU-0010,0.0,168.0
2025-05-11,SKU-0010,163.4,168.0
2025-05-18,SKU-0010,110.4,168.0
2025-05-25,SKU-0010,85.4,168.0
2025-06-01,SKU-0010,70.4,168.0
2025-06-08,SKU-0010,0.0,168.0
2025-06-15,SKU-0010,151.4,168.0
2025-06-22,SKU-0010,99.4,168.0
2025-06-29,SKU-0010,72.4,168.0
2025-07-06,SKU-0010,40.4,168.0
2025-07-13,SKU-0010,0.0,168.0
2025-07-20,SKU-0010,0.0,168.0
2025-07-27,SKU-0010,178.4,168.0
2025-08-03,SKU-0010,103.4,168.0
2025-08-10,SKU-0010,46.4,168.0
2025-08-17,SKU-0010,0.0,168.0
2025-08-24,SKU-0010,0.0,168.0
2025-08-31,SKU-0010,0.0,168.0
2025-09-07,SKU-0010,0.0,168.0
2025-09-14,SKU-0010,0.0,168.0
2025-09-21,SKU-0010,163.4,168.0
2025-09-28,SKU-0010,68.4,168.0
2025-10-05,SKU-0010,11.4,168.0
2025-10-12,SKU-0010,0.0,168.0
2025-10-19,SKU-0010,0.0,168.0
2025-10-26,SKU-0010,187.4,168.0
2025-11-02,SKU-0010,67.4,168.0
2025-11-09,SKU-0010,0.0,168.0
2025-11-16,SKU-0010,0.0,168.0
2025-11-23,SKU-0010,0.0,168.0
2025-11-30,SKU-0010,0.0,168.0
2025-12-07,SKU-0010,0.0,168.0
2025-12-14,SKU-0010,0.0,168.0
2025-12-21,SKU-0010,141.4,168.0
2025-12-28,SKU-0010,60.4,168.0
2024-01-07,SKU-0011,406.8,184.0
2024-01-14,SKU-0011,354.8,184.0
2024-01-21,SKU-0011,307.8,184.0
2024-01-28,SKU-0011,258.8,184.0
2024-02-04,SKU-0011,213.8,184.0
2024-02-11,SKU-0011,172.8,184.0
2024-02-18,SKU-0011,110.8,184.0
2024-02-25,SKU-0011,62.8,184.0
2024-03-03,SKU-0011,7.8,184.0
2024-03-10,SKU-0011,0.0,184.0
2024-03-17,SKU-0011,0.0,184.0
2024-03-24,SKU-0011,0.0,184.0
2024-03-31,SKU-0011,0.0,184.0
2024-04-07,SKU-0011,177.8,184.0
2024-04-14,SKU-0011,132.8,184.0
2024-04-21,SKU-0011,48.8,184.0
2024-04-28,SKU-0011,0.8,184.0
2024-05-05,SKU-0011,0.0,184.0
2024-05-12,SKU-0011,0.0,184.0
2024-05-19,SKU-0011,0.0,184.0
2024-05-26,SKU-0011,202.8,184.0
2024-06-02,SKU-0011,181.8,184.0
2024-06-09,SKU-0011,38.8,184.0
2024-06-16,SKU-0011,14.8,184.0
2024-06-23,SKU-0011,0.0,184.0
2024-06-30,SKU-0011,0.0,184.0
2024-07-07,SKU-0011,0.0,184.0
2024-07-14,SKU-0011,172.8,184.0
2024-07-21,SKU-0011,92.8,184.0
2024-07-28,SKU-0011,0.0,184.0
2024-08-04,SKU-0011,0.0,184.0
2024-08-11,SKU-0011,0.0,184.0
2024-08-18,SKU-0011,0.0,184.0
2024-08-25,SKU-0011,0.0,184.0
2024-09-01,SKU-0011,198.8,184.0
2024-09-08,SKU-0011,156.8,184.0
2024-09-15,SKU-0011,91.8,184.0
2024-09-22,SKU-0011,0.0,184.0
2024-09-29,SKU-0011,0.0,184.0
2024-10-06,SKU-0011,0.0,184.0
2024-10-13,SKU-0011,0.0,184.0
2024-10-20,SKU-0011,0.0,184.0
2024-10-27,SKU-0011,77.8,184.0
2024-11-03,SKU-0011,0.0,184.0
2024-11-10,SKU-0011,0.0,184.0
2024-11-17,SKU-0011,0.0,184.0
2024-11-24,SKU-0011,0.0,184.0
2024-12-01,SKU-0011,0.0,184.0
2024-12-08,SKU-0011,0.0,184.0
2024-12-15,SKU-0011,0.0,184.0
2024-12-22,SKU-0011,0.0,184.0
2024-12-29,SKU-0011,184.8,184.0
2025-01-05,SKU-0011,147.8,184.0
2025-01-12,SKU-0011,33.8,184.0
2025-01-19,SKU-0011,0.0,184.0
2025-01-26,SKU-0011,0.0,184.0
2025-02-02,SKU-0011,0.0,184.0
2025-02-09,SKU-0011,0.0,184.0
2025-02-16,SKU-0011,205.8,184.0
2025-02-23,SKU-0011,153.8,184.0
2025-03-02,SKU-0011,112.8,184.0
2025-03-09,SKU-0011,68.8,184.0
2025-03-16,SKU-0011,0.0,184.0
2025-03-23,SKU-0011,0.0,184.0
2025-03-30,SKU-0011,0.0,184.0
2025-04-06,SKU-0011,203.8,184.0
2025-04-13,SKU-0011,166.8,184.0
2025-04-20,SKU-0011,109.8,184.0
2025-04-27,SKU-0011,81.8,184.0
2025-05-04,SKU-0011,32.8,184.0
2025-05-11,SKU-0011,200.6,184.0
2025-05-18,SKU-0011,146.6,184.0
2025-05-25,SKU-0011,113.6,184.0
2025-06-01,SKU-0011,74.6,184.0
2025-06-08,SKU-0011,16.6,184.0
2025-06-15,SKU-0011,0.0,184.0
2025-06-22,SKU-0011,160.8,184.0
2025-06-29,SKU-0011,110.8,184.0
2025-07-06,SKU-0011,83.8,184.0
2025-07-13,SKU-0011,0.0,184.0
2025-07-20,SKU-0011,0.0,184.0
2025-07-27,SKU-0011,0.0,184.0
2025-08-03,SKU-0011,180.8,184.0
2025-08-10,SKU-0011,148.8,184.0
2025-08-17,SKU-0011,102.8,184.0
2025-08-24,SKU-0011,39.8,184.0
2025-08-31,SKU-0011,190.6,184.0
2025-09-07,SKU-0011,132.6,184.0
2025-09-14,SKU-0011,121.6,184.0
2025-09-21,SKU-0011,72.6,184.0
2025-09-28,SKU-0011,5.6,184.0
2025-10-05,SKU-0011,0.0,184.0
2025-10-12,SKU-0011,157.8,184.0
2025-10-19,SKU-0011,0.0,184.0
2025-10-26,SKU-0011,0.0,184.0
2025-11-02,SKU-0011,0.0,184.0
2025-11-09,SKU-0011,126.8,184.0
2025-11-16,SKU-0011,91.8,184.0
2025-11-23,SKU-0011,0.0,184.0
2025-11-30,SKU-0011,0.0,184.0
2025-12-07,SKU-0011,0.0,184.0
2025-12-14,SKU-0011,0.0,184.0
2025-12-21,SKU-0011,159.8,184.0
2025-12-28,SKU-0011,105.8,184.0
2024-01-07,SKU-0012,353.2,169.0
2024-01-14,SKU-0012,315.2,169.0
2024-01-21,SKU-0012,266.2,169.0
2024-01-28,SKU-0012,231.2,169.0
2024-02-04,SKU-0012,176.2,169.0
2024-02-11,SKU-0012,160.2,169.0
2024-02-18,SKU-0012,123.2,169.0
2024-02-25,SKU-0012,105.2,169.0
2024-03-03,SKU-0012,69.2,169.0
2024-03-10,SKU-0012,10.2,169.0
2024-03-17,SKU-0012,0.0,169.0
2024-03-24,SKU-0012,0.0,169.0
2024-03-31,SKU-0012,0.0,169.0
2024-04-07,SKU-0012,119.2,169.0
2024-04-14,SKU-0012,92.2,169.0
2024-04-21,SKU-0012,242.4,169.0
2024-04-28,SKU-0012,220.4,169.0
2024-05-05,SKU-0012,181.4,169.0
2024-05-12,SKU-0012,127.4,169.0
2024-05-19,SKU-0012,95.4,169.0
2024-05-26,SKU-0012,40.4,169.0
2024-06-02,SKU-0012,0.0,169.0
2024-06-09,SKU-0012,0.0,169.0
2024-06-16,SKU-0012,0.0,169.0
2024-06-23,SKU-0012,183.2,169.0
2024-06-30,SKU-0012,164.2,169.0
2024-07-07,SKU-0012,119.2,169.0
2024-07-14,SKU-0012,86.2,169.0
2024-07-21,SKU-0012,0.0,169.0
2024-07-28,SKU-0012,0.0,169.0
2024-08-04,SKU-0012,0.0,169.0
2024-08-11,SKU-0012,0.0,169.0
2024-08-18,SKU-0012,0.0,169.0
2024-08-25,SKU-0012,158.2,169.0
2024-09-01,SKU-0012,93.2,169.0
2024-09-08,SKU-0012,15.2,169.0
2024-09-15,SKU-0012,0.0,169.0
2024-09-22,SKU-0012,0.0,169.0
2024-09-29,SKU-0012,0.0,169.0
2024-10-06,SKU-0012,0.0,169.0
2024-10-13,SKU-0012,0.0,169.0
2024-10-20,SKU-0012,0.0,169.0
2024-10-27,SKU-0012,179.2,169.0
2024-11-03,SKU-0012,81.2,169.0
2024-11-10,SKU-0012,0.2,169.0
2024-11-17,SKU-0012,0.0,169.0
2024-11-24,SKU-0012,0.0,169.0
2024-12-01,SKU-0012,0.0,169.0
2024-12-08,SKU-0012,0.0,169.0
2024-12-15,SKU-0012,0.0,169.0
2024-12-22,SKU-0012,0.0,169.0
2024-12-29,SKU-0012,0.0,169.0
2025-01-05,SKU-0012,204.2,169.0
2025-01-12,SKU-0012,164.2,169.0
2025-01-19,SKU-0012,132.2,169.0
2025-01-26,SKU-0012,96.2,169.0
2025-02-02,SKU-0012,296.4,169.0
2025-02-09,SKU-0012,273.4,169.0
2025-02-16,SKU-0012,236.4,169.0
2025-02-23,SKU-0012,212.4,169.0
2025-03-02,SKU-0012,54.4,169.0
2025-03-09,SKU-0012,17.4,169.0
2025-03-16,SKU-0012,0.0,169.0
2025-03-23,SKU-0012,0.0,169.0
2025-03-30,SKU-0012,0.0,169.0
2025-04-06,SKU-0012,211.2,169.0
2025-04-13,SKU-0012,169.2,169.0
2025-04-20,SKU-0012,113.2,169.0
2025-04-27,SKU-0012,91.2,169.0
2025-05-04,SKU-0012,41.2,169.0
2025-05-11,SKU-0012,14.2,169.0
2025-05-18,SKU-0012,0.0,169.0
2025-05-25,SKU-0012,0.0,169.0
2025-06-01,SKU-0012,0.0,169.0
2025-06-08,SKU-0012,162.2,169.0
2025-06-15,SKU-0012,127.2,169.0
2025-06-22,SKU-0012,48.2,169.0
2025-06-29,SKU-0012,8.2,169.0
2025-07-06,SKU-0012,0.0,169.0
2025-07-13,SKU-0012,0.0,169.0
2025-07-20,SKU-0012,0.0,169.0
2025-07-27,SKU-0012,0.0,169.0
2025-08-03,SKU-0012,156.2,169.0
2025-08-10,SKU-0012,127.2,169.0
2025-08-17,SKU-0012,95.2,169.0
2025-08-24,SKU-0012,66.2,169.0
2025-08-31,SKU-0012,0.0,169.0
2025-09-07,SKU-0012,0.0,169.0
2025-09-14,SKU-0012,0.0,169.0
2025-09-21,SKU-0012,150.2,169.0
2025-09-28,SKU-0012,2.2,169.0
2025-10-05,SKU-0012,0.0,169.0
2025-10-12,SKU-0012,0.0,169.0
2025-10-19,SKU-0012,0.0,169.0
2025-10-26,SKU-0012,0.0,169.0
2025-11-02,SKU-0012,0.0,169.0
2025-11-09,SKU-0012,157.2,169.0
2025-11-16,SKU-0012,119.2,169.0
2025-11-23,SKU-0012,22.2,169.0
2025-11-30,SKU-0012,0.0,169.0
2025-12-07,SKU-0012,0.0,169.0
2025-12-14,SKU-0012,0.0,169.0
2025-12-21,SKU-0012,153.2,169.0
2025-12-28,SKU-0012,90.2,169.0
2024-01-07,SKU-0013,424.2,211.0
2024-01-14,SKU-0013,352.2,211.0
2024-01-21,SKU-0013,284.2,211.0
2024-01-28,SKU-0013,226.2,211.0
2024-02-04,SKU-0013,184.2,211.0
2024-02-11,SKU-0013,117.2,211.0
2024-02-18,SKU-0013,37.2,211.0
2024-02-25,SKU-0013,0.0,211.0
2024-03-03,SKU-0013,0.0,211.0
2024-03-10,SKU-0013,219.2,211.0
2024-03-17,SKU-0013,131.2,211.0
2024-03-24,SKU-0013,43.2,211.0
2024-03-31,SKU-0013,0.0,211.0
2024-04-07,SKU-0013,0.0,211.0
2024-04-14,SKU-0013,0.0,211.0
2024-04-21,SKU-0013,0.0,211.0
2024-04-28,SKU-0013,226.2,211.0
2024-05-05,SKU-0013,160.2,211.0
2024-05-12,SKU-0013,94.2,211.0
2024-05-19,SKU-0013,33.2,211.0
2024-05-26,SKU-0013,0.0,211.0
