order_id,order_date,sku,category,region,qty_ordered,qty_fulfilled,unit_cost,unit_price,revenue
100306,2025-06-22,SKU-0001,Electronics Accessories,Midwest,4,4,6.13,10.21,40.84
100307,2025-06-22,SKU-0001,Electronics Accessories,South,10,10,6.13,10.21,102.1
100308,2025-06-22,SKU-0001,Electronics Accessories,West,11,11,6.13,10.21,112.31
100309,2025-06-29,SKU-0001,Electronics Accessories,Northeast,25,3,6.13,10.21,30.63
100310,2025-06-29,SKU-0001,Electronics Accessories,Midwest,11,1,6.13,10.21,10.21
100311,2025-06-29,SKU-0001,Electronics Accessories,South,25,3,6.13,10.21,30.63
100312,2025-06-29,SKU-0001,Electronics Accessories,West,25,3,6.13,10.21,30.63
100313,2025-07-06,SKU-0001,Electronics Accessories,Northeast,21,0,6.13,10.21,0.0
100314,2025-07-06,SKU-0001,Electronics Accessories,Midwest,9,0,6.13,10.21,0.0
100315,2025-07-06,SKU-0001,Electronics Accessories,South,21,0,6.13,10.21,0.0
100316,2025-07-06,SKU-0001,Electronics Accessories,West,21,0,6.13,10.21,0.0
100317,2025-07-13,SKU-0001,Electronics Accessories,Northeast,17,17,6.13,10.21,173.57
100318,2025-07-13,SKU-0001,Electronics Accessories,Midwest,7,7,6.13,10.21,71.47
100319,2025-07-13,SKU-0001,Electronics Accessories,South,17,17,6.13,10.21,173.57
100320,2025-07-13,SKU-0001,Electronics Accessories,West,17,17,6.13,10.21,173.57
100321,2025-07-20,SKU-0001,Electronics Accessories,Northeast,13,13,6.13,10.21,132.73
100322,2025-07-20,SKU-0001,Electronics Accessories,Midwest,5,5,6.13,10.21,51.05
100323,2025-07-20,SKU-0001,Electronics Accessories,South,12,12,6.13,10.21,122.52
100324,2025-07-20,SKU-0001,Electronics Accessories,West,13,13,6.13,10.21,132.73
100325,2025-07-27,SKU-0001,Electronics Accessories,Northeast,28,28,6.13,10.21,285.88
100326,2025-07-27,SKU-0001,Electronics Accessories,Midwest,12,12,6.13,10.21,122.52
100327,2025-07-27,SKU-0001,Electronics Accessories,South,28,28,6.13,10.21,285.88
100328,2025-07-27,SKU-0001,Electronics Accessories,West,28,28,6.13,10.21,285.88
100329,2025-08-03,SKU-0001,Electronics Accessories,Northeast,12,12,6.13,10.21,122.52
100330,2025-08-03,SKU-0001,Electronics Accessories,Midwest,5,5,6.13,10.21,51.05
100331,2025-08-03,SKU-0001,Electronics Accessories,South,12,12,6.13,10.21,122.52
100332,2025-08-03,SKU-0001,Electronics Accessories,West,12,12,6.13,10.21,122.52
100333,2025-08-10,SKU-0001,Electronics Accessories,Northeast,22,7,6.13,10.21,71.47
100334,2025-08-10,SKU-0001,Electronics Accessories,Midwest,10,3,6.13,10.21,30.63
100335,2025-08-10,SKU-0001,Electronics Accessories,South,22,7,6.13,10.21,71.47
100336,2025-08-10,SKU-0001,Electronics Accessories,West,23,7,6.13,10.21,71.47
100337,2025-08-17,SKU-0001,Electronics Accessories,Northeast,29,0,6.13,10.21,0.0
100338,2025-08-17,SKU-0001,Electronics Accessories,Midwest,12,0,6.13,10.21,0.0
100339,2025-08-17,SKU-0001,Electronics Accessories,South,29,0,6.13,10.21,0.0
100340,2025-08-17,SKU-0001,Electronics Accessories,West,29,0,6.13,10.21,0.0
100341,2025-08-24,SKU-0001,Electronics Accessories,Northeast,11,11,6.13,10.21,112.31
100342,2025-08-24,SKU-0001,Electronics Accessories,Midwest,4,4,6.13,10.21,40.84
100343,2025-08-24,SKU-0001,Electronics Accessories,South,10,10,6.13,10.21,102.1
100344,2025-08-24,SKU-0001,Electronics Accessories,West,11,11,6.13,10.21,112.31
100345,2025-08-31,SKU-0001,Electronics Accessories,Northeast,17,17,6.13,10.21,173.57
100346,2025-08-31,SKU-0001,Electronics Accessories,Midwest,7,7,6.13,10.21,71.47
100347,2025-08-31,SKU-0001,Electronics Accessories,South,17,17,6.13,10.21,173.57
100348,2025-08-31,SKU-0001,Electronics Accessories,West,17,17,6.13,10.21,173.57
100349,2025-09-07,SKU-0001,Electronics Accessories,Northeast,12,12,6.13,10.21,122.52
100350,2025-09-07,SKU-0001,Electronics Accessories,Midwest,5,5,6.13,10.21,51.05
100351,2025-09-07,SKU-0001,Electronics Accessories,South,12,12,6.13,10.21,122.52
100352,2025-09-07,SKU-0001,Electronics Accessories,West,12,12,6.13,10.21,122.52
100353,2025-09-14,SKU-0001,Electronics Accessories,Northeast,20,20,6.13,10.21,204.2
100354,2025-09-14,SKU-0001,Electronics Accessories,Midwest,9,9,6.13,10.21,91.89
100355,2025-09-14,SKU-0001,Electronics Accessories,South,20,20,6.13,10.21,204.2
100356,2025-09-14,SKU-0001,Electronics Accessories,West,21,21,6.13,10.21,214.41
100357,2025-09-21,SKU-0001,Electronics Accessories,Northeast,32,17,6.13,10.21,173.57
100358,2025-09-21,SKU-0001,Electronics Accessories,Midwest,13,7,6.13,10.21,71.47
100359,2025-09-21,SKU-0001,Electronics Accessories,South,32,17,6.13,10.21,173.57
100360,2025-09-21,SKU-0001,Electronics Accessories,West,32,17,6.13,10.21,173.57
100361,2025-09-28,SKU-0001,Electronics Accessories,Northeast,38,0,6.13,10.21,0.0
100362,2025-09-28,SKU-0001,Electronics Accessories,Midwest,16,0,6.13,10.21,0.0
100363,2025-09-28,SKU-0001,Electronics Accessories,South,38,0,6.13,10.21,0.0
100364,2025-09-28,SKU-0001,Electronics Accessories,West,38,0,6.13,10.21,0.0
100365,2025-10-05,SKU-0001,Electronics Accessories,Northeast,11,0,6.13,10.21,0.0
100366,2025-10-05,SKU-0001,Electronics Accessories,Midwest,5,0,6.13,10.21,0.0
100367,2025-10-05,SKU-0001,Electronics Accessories,South,11,0,6.13,10.21,0.0
100368,2025-10-05,SKU-0001,Electronics Accessories,West,11,0,6.13,10.21,0.0
100369,2025-10-12,SKU-0001,Electronics Accessories,Northeast,16,0,6.13,10.21,0.0
100370,2025-10-12,SKU-0001,Electronics Accessories,Midwest,7,0,6.13,10.21,0.0
100371,2025-10-12,SKU-0001,Electronics Accessories,South,16,0,6.13,10.21,0.0
100372,2025-10-12,SKU-0001,Electronics Accessories,West,16,0,6.13,10.21,0.0
100373,2025-10-19,SKU-0001,Electronics Accessories,Northeast,26,0,6.13,10.21,0.0
100374,2025-10-19,SKU-0001,Electronics Accessories,Midwest,11,0,6.13,10.21,0.0
100375,2025-10-19,SKU-0001,Electronics Accessories,South,26,0,6.13,10.21,0.0
100376,2025-10-19,SKU-0001,Electronics Accessories,West,26,0,6.13,10.21,0.0
100377,2025-10-26,SKU-0001,Electronics Accessories,Northeast,35,0,6.13,10.21,0.0
100378,2025-10-26,SKU-0001,Electronics Accessories,Midwest,15,0,6.13,10.21,0.0
100379,2025-10-26,SKU-0001,Electronics Accessories,South,35,0,6.13,10.21,0.0
100380,2025-10-26,SKU-0001,Electronics Accessories,West,35,0,6.13,10.21,0.0
100381,2025-11-02,SKU-0001,Electronics Accessories,Northeast,28,28,6.13,10.21,285.88
100382,2025-11-02,SKU-0001,Electronics Accessories,Midwest,12,12,6.13,10.21,122.52
100383,2025-11-02,SKU-0001,Electronics Accessories,South,28,28,6.13,10.21,285.88
100384,2025-11-02,SKU-0001,Electronics Accessories,West,28,28,6.13,10.21,285.88
100385,2025-11-09,SKU-0001,Electronics Accessories,Northeast,19,19,6.13,10.21,193.99
100386,2025-11-09,SKU-0001,Electronics Accessories,Midwest,8,8,6.13,10.21,81.68
100387,2025-11-09,SKU-0001,Electronics Accessories,South,19,19,6.13,10.21,193.99
100388,2025-11-09,SKU-0001,Electronics Accessories,West,19,19,6.13,10.21,193.99
100389,2025-11-16,SKU-0001,Electronics Accessories,Northeast,27,27,6.13,10.21,275.67
100390,2025-11-16,SKU-0001,Electronics Accessories,Midwest,11,11,6.13,10.21,112.31
100391,2025-11-16,SKU-0001,Electronics Accessories,South,27,27,6.13,10.21,275.67
100392,2025-11-16,SKU-0001,Electronics Accessories,West,27,27,6.13,10.21,275.67
100393,2025-11-23,SKU-0001,Electronics Accessories,Northeast,24,3,6.13,10.21,30.63
100394,2025-11-23,SKU-0001,Electronics Accessories,Midwest,10,1,6.13,10.21,10.21
100395,2025-11-23,SKU-0001,Electronics Accessories,South,24,3,6.13,10.21,30.63
100396,2025-11-23,SKU-0001,Electronics Accessories,West,24,3,6.13,10.21,30.63
100397,2025-11-30,SKU-0001,Electronics Accessories,Northeast,22,0,6.13,10.21,0.0
100398,2025-11-30,SKU-0001,Electronics Accessories,Midwest,10,0,6.13,10.21,0.0
100399,2025-11-30,SKU-0001,Electronics Accessories,South,22,0,6.13,10.21,0.0
100400,2025-11-30,SKU-0001,Electronics Accessories,West,23,0,6.13,10.21,0.0
100401,2025-12-07,SKU-0001,Electronics Accessories,Northeast,18,18,6.13,10.21,183.78
100402,2025-12-07,SKU-0001,Electronics Accessories,Midwest,8,8,6.13,10.21,81.68
100403,2025-12-07,SKU-0001,Electronics Accessories,South,18,18,6.13,10.21,183.78
100404,2025-12-07,SKU-0001,Electronics Accessories,West,18,18,6.13,10.21,183.78
100405,2025-12-14,SKU-0001,Electronics Accessories,Northeast,26,26,6.13,10.21,265.46
100406,2025-12-14,SKU-0001,Electronics Accessories,Midwest,11,11,6.13,10.21,112.31
100407,2025-12-14,SKU-0001,Electronics Accessories,South,26,26,6.13,10.21,265.46
100408,2025-12-14,SKU-0001,Electronics Accessories,West,26,26,6.13,10.21,265.46
100409,2025-12-21,SKU-0001,Electronics Accessories,Northeast,25,25,6.13,10.21,255.25
100410,2025-12-21,SKU-0001,Electronics Accessories,Midwest,11,11,6.13,10.21,112.31
100411,2025-12-21,SKU-0001,Electronics Accessories,South,25,25,6.13,10.21,255.25
100412,2025-12-21,SKU-0001,Electronics Accessories,West,26,26,6.13,10.21,265.46
100413,2025-12-28,SKU-0001,Electronics Accessories,Northeast,22,7,6.13,10.21,71.47
100414,2025-12-28,SKU-0001,Electronics Accessories,Midwest,9,3,6.13,10.21,30.63
100415,2025-12-28,SKU-0001,Electronics Accessories,South,22,7,6.13,10.21,71.47
100416,2025-12-28,SKU-0001,Electronics Accessories,West,22,7,6.13,10.21,71.47
100417,2024-01-07,SKU-0002,Electronics Accessories,Northeast,6,6,23.33,38.99,233.94
100418,2024-01-07,SKU-0002,Electronics Accessories,Midwest,18,18,23.33,38.99,701.82
100419,2024-01-07,SKU-0002,Electronics Accessories,South,20,20,23.33,38.99,779.8
100420,2024-01-07,SKU-0002,Electronics Accessories,West,9,9,23.33,38.99,350.91
100421,2024-01-14,SKU-0002,Electronics Accessories,Northeast,4,4,23.33,38.99,155.96
100422,2024-01-14,SKU-0002,Electronics Accessories,Midwest,11,11,23.33,38.99,428.89
100423,2024-01-14,SKU-0002,Electronics Accessories,South,13,13,23.33,38.99,506.87
100424,2024-01-14,SKU-0002,Electronics Accessories,West,6,6,23.33,38.99,233.94
100425,2024-01-21,SKU-0002,Electronics Accessories,Northeast,6,6,23.33,38.99,233.94
100426,2024-01-21,SKU-0002,Electronics Accessories,Midwest,16,16,23.33,38.99,623.84
100427,2024-01-21,SKU-0002,Electronics Accessories,South,18,18,23.33,38.99,701.82
100428,2024-01-21,SKU-0002,Electronics Accessories,West,8,8,23.33,38.99,311.92
100429,2024-01-28,SKU-0002,Electronics Accessories,Northeast,12,12,23.33,38.99,467.88
100430,2024-01-28,SKU-0002,Electronics Accessories,Midwest,33,33,23.33,38.99,1286.67
100431,2024-01-28,SKU-0002,Electronics Accessories,South,37,37,23.33,38.99,1442.63
100432,2024-01-28,SKU-0002,Electronics Accessories,West,18,18,23.33,38.99,701.82
100433,2024-02-04,SKU-0002,Electronics Accessories,Northeast,6,6,23.33,38.99,233.94
100434,2024-02-04,SKU-0002,Electronics Accessories,Midwest,18,18,23.33,38.99,701.82
100435,2024-02-04,SKU-0002,Electronics Accessories,South,20,20,23.33,38.99,779.8
100436,2024-02-04,SKU-0002,Electronics Accessories,West,9,9,23.33,38.99,350.91
100437,2024-02-11,SKU-0002,Electronics Accessories,Northeast,4,4,23.33,38.99,155.96
100438,2024-02-11,SKU-0002,Electronics Accessories,Midwest,10,10,23.33,38.99,389.9
100439,2024-02-11,SKU-0002,Electronics Accessories,South,12,12,23.33,38.99,467.88
100440,2024-02-11,SKU-0002,Electronics Accessories,West,5,5,23.33,38.99,194.95
100441,2024-02-18,SKU-0002,Electronics Accessories,Northeast,12,12,23.33,38.99,467.88
100442,2024-02-18,SKU-0002,Electronics Accessories,Midwest,34,34,23.33,38.99,1325.66
100443,2024-02-18,SKU-0002,Electronics Accessories,South,38,38,23.33,38.99,1481.62
100444,2024-02-18,SKU-0002,Electronics Accessories,West,18,18,23.33,38.99,701.82
100445,2024-02-25,SKU-0002,Electronics Accessories,Northeast,9,9,23.33,38.99,350.91
100446,2024-02-25,SKU-0002,Electronics Accessories,Midwest,24,24,23.33,38.99,935.76
100447,2024-02-25,SKU-0002,Electronics Accessories,South,27,27,23.33,38.99,1052.73
100448,2024-02-25,SKU-0002,Electronics Accessories,West,13,13,23.33,38.99,506.87
100449,2024-03-03,SKU-0002,Electronics Accessories,Northeast,18,3,23.33,38.99,116.97
100450,2024-03-03,SKU-0002,Electronics Accessories,Midwest,51,8,23.33,38.99,311.92
100451,2024-03-03,SKU-0002,Electronics Accessories,South,58,9,23.33,38.99,350.91
100452,2024-03-03,SKU-0002,Electronics Accessories,West,27,4,23.33,38.99,155.96
100453,2024-03-10,SKU-0002,Electronics Accessories,Northeast,8,0,23.33,38.99,0.0
100454,2024-03-10,SKU-0002,Electronics Accessories,Midwest,21,0,23.33,38.99,0.0
100455,2024-03-10,SKU-0002,Electronics Accessories,South,24,0,23.33,38.99,0.0
100456,2024-03-10,SKU-0002,Electronics Accessories,West,11,0,23.33,38.99,0.0
100457,2024-03-17,SKU-0002,Electronics Accessories,Northeast,6,0,23.33,38.99,0.0
100458,2024-03-17,SKU-0002,Electronics Accessories,Midwest,17,0,23.33,38.99,0.0
100459,2024-03-17,SKU-0002,Electronics Accessories,South,19,0,23.33,38.99,0.0
100460,2024-03-17,SKU-0002,Electronics Accessories,West,9,0,23.33,38.99,0.0
100461,2024-03-24,SKU-0002,Electronics Accessories,Northeast,4,4,23.33,38.99,155.96
100462,2024-03-24,SKU-0002,Electronics Accessories,Midwest,11,11,23.33,38.99,428.89
100463,2024-03-24,SKU-0002,Electronics Accessories,South,12,12,23.33,38.99,467.88
100464,2024-03-24,SKU-0002,Electronics Accessories,West,6,6,23.33,38.99,233.94
100465,2024-03-31,SKU-0002,Electronics Accessories,Northeast,13,13,23.33,38.99,506.87
100466,2024-03-31,SKU-0002,Electronics Accessories,Midwest,36,36,23.33,38.99,1403.64
100467,2024-03-31,SKU-0002,Electronics Accessories,South,41,41,23.33,38.99,1598.59
100468,2024-03-31,SKU-0002,Electronics Accessories,West,19,19,23.33,38.99,740.81
100469,2024-04-07,SKU-0002,Electronics Accessories,Northeast,24,18,23.33,38.99,701.82
100470,2024-04-07,SKU-0002,Electronics Accessories,Midwest,66,51,23.33,38.99,1988.49
100471,2024-04-07,SKU-0002,Electronics Accessories,South,74,57,23.33,38.99,2222.43
100472,2024-04-07,SKU-0002,Electronics Accessories,West,35,27,23.33,38.99,1052.73
100473,2024-04-14,SKU-0002,Electronics Accessories,Northeast,6,0,23.33,38.99,0.0
100474,2024-04-14,SKU-0002,Electronics Accessories,Midwest,15,0,23.33,38.99,0.0
100475,2024-04-14,SKU-0002,Electronics Accessories,South,17,0,23.33,38.99,0.0
100476,2024-04-14,SKU-0002,Electronics Accessories,West,8,0,23.33,38.99,0.0
100477,2024-04-21,SKU-0002,Electronics Accessories,Northeast,6,0,23.33,38.99,0.0
100478,2024-04-21,SKU-0002,Electronics Accessories,Midwest,16,0,23.33,38.99,0.0
100479,2024-04-21,SKU-0002,Electronics Accessories,South,18,0,23.33,38.99,0.0
100480,2024-04-21,SKU-0002,Electronics Accessories,West,9,0,23.33,38.99,0.0
100481,2024-04-28,SKU-0002,Electronics Accessories,Northeast,10,0,23.33,38.99,0.0
100482,2024-04-28,SKU-0002,Electronics Accessories,Midwest,28,0,23.33,38.99,0.0
100483,2024-04-28,SKU-0002,Electronics Accessories,South,32,0,23.33,38.99,0.0
100484,2024-04-28,SKU-0002,Electronics Accessories,West,15,0,23.33,38.99,0.0
100485,2024-05-05,SKU-0002,Electronics Accessories,Northeast,6,0,23.33,38.99,0.0
100486,2024-05-05,SKU-0002,Electronics Accessories,Midwest,16,0,23.33,38.99,0.0
100487,2024-05-05,SKU-0002,Electronics Accessories,South,18,0,23.33,38.99,0.0
100488,2024-05-05,SKU-0002,Electronics Accessories,West,8,0,23.33,38.99,0.0
100489,2024-05-12,SKU-0002,Electronics Accessories,Northeast,7,7,23.33,38.99,272.93
100490,2024-05-12,SKU-0002,Electronics Accessories,Midwest,20,20,23.33,38.99,779.8
100491,2024-05-12,SKU-0002,Electronics Accessories,South,22,22,23.33,38.99,857.78
100492,2024-05-12,SKU-0002,Electronics Accessories,West,11,11,23.33,38.99,428.89
100493,2024-05-19,SKU-0002,Electronics Accessories,Northeast,7,7,23.33,38.99,272.93
100494,2024-05-19,SKU-0002,Electronics Accessories,Midwest,19,19,23.33,38.99,740.81
100495,2024-05-19,SKU-0002,Electronics Accessories,South,22,22,23.33,38.99,857.78
100496,2024-05-19,SKU-0002,Electronics Accessories,West,10,10,23.33,38.99,389.9
100497,2024-05-26,SKU-0002,Electronics Accessories,Northeast,9,9,23.33,38.99,350.91
100498,2024-05-26,SKU-0002,Electronics Accessories,Midwest,24,24,23.33,38.99,935.76
100499,2024-05-26,SKU-0002,Electronics Accessories,South,27,27,23.33,38.99,1052.73
100500,2024-05-26,SKU-0002,Electronics Accessories,West,13,13,23.33,38.99,506.87
100501,2024-06-02,SKU-0002,Electronics Accessories,Northeast,13,13,23.33,38.99,506.87
100502,2024-06-02,SKU-0002,Electronics Accessories,Midwest,36,35,23.33,38.99,1364.65
100503,2024-06-02,SKU-0002,Electronics Accessories,South,41,39,23.33,38.99,1520.61
100504,2024-06-02,SKU-0002,Electronics Accessories,West,19,18,23.33,38.99,701.82
100505,2024-06-09,SKU-0002,Electronics Accessories,Northeast,8,0,23.33,38.99,0.0
100506,2024-06-09,SKU-0002,Electronics Accessories,Midwest,23,0,23.33,38.99,0.0
100507,2024-06-09,SKU-0002,Electronics Accessories,South,26,0,23.33,38.99,0.0
100508,2024-06-09,SKU-0002,Electronics Accessories,West,12,0,23.33,38.99,0.0
100509,2024-06-16,SKU-0002,Electronics Accessories,Northeast,12,0,23.33,38.99,0.0
100510,2024-06-16,SKU-0002,Electronics Accessories,Midwest,34,0,23.33,38.99,0.0
100511,2024-06-16,SKU-0002,Electronics Accessories,South,38,0,23.33,38.99,0.0
100512,2024-06-16,SKU-0002,Electronics Accessories,West,18,0,23.33,38.99,0.0
100513,2024-06-23,SKU-0002,Electronics Accessories,Northeast,7,0,23.33,38.99,0.0
100514,2024-06-23,SKU-0002,Electronics Accessories,Midwest,19,0,23.33,38.99,0.0
100515,2024-06-23,SKU-0002,Electronics Accessories,South,21,0,23.33,38.99,0.0
100516,2024-06-23,SKU-0002,Electronics Accessories,West,10,0,23.33,38.99,0.0
100517,2024-06-30,SKU-0002,Electronics Accessories,Northeast,9,0,23.33,38.99,0.0
100518,2024-06-30,SKU-0002,Electronics Accessories,Midwest,26,0,23.33,38.99,0.0
100519,2024-06-30,SKU-0002,Electronics Accessories,South,30,0,23.33,38.99,0.0
100520,2024-06-30,SKU-0002,Electronics Accessories,West,14,0,23.33,38.99,0.0
100521,2024-07-07,SKU-0002,Electronics Accessories,Northeast,3,3,23.33,38.99,116.97
100522,2024-07-07,SKU-0002,Electronics Accessories,Midwest,9,9,23.33,38.99,350.91
100523,2024-07-07,SKU-0002,Electronics Accessories,South,10,10,23.33,38.99,389.9
100524,2024-07-07,SKU-0002,Electronics Accessories,West,5,5,23.33,38.99,194.95
100525,2024-07-14,SKU-0002,Electronics Accessories,Northeast,4,4,23.33,38.99,155.96
100526,2024-07-14,SKU-0002,Electronics Accessories,Midwest,12,12,23.33,38.99,467.88
100527,2024-07-14,SKU-0002,Electronics Accessories,South,13,13,23.33,38.99,506.87
100528,2024-07-14,SKU-0002,Electronics Accessories,West,6,6,23.33,38.99,233.94
100529,2024-07-21,SKU-0002,Electronics Accessories,Northeast,11,11,23.33,38.99,428.89
100530,2024-07-21,SKU-0002,Electronics Accessories,Midwest,31,31,23.33,38.99,1208.69
100531,2024-07-21,SKU-0002,Electronics Accessories,South,36,36,23.33,38.99,1403.64
100532,2024-07-21,SKU-0002,Electronics Accessories,West,17,17,23.33,38.99,662.83
100533,2024-07-28,SKU-0002,Electronics Accessories,Northeast,6,6,23.33,38.99,233.94
100534,2024-07-28,SKU-0002,Electronics Accessories,Midwest,17,17,23.33,38.99,662.83
100535,2024-07-28,SKU-0002,Electronics Accessories,South,19,19,23.33,38.99,740.81
100536,2024-07-28,SKU-0002,Electronics Accessories,West,9,9,23.33,38.99,350.91
100537,2024-08-04,SKU-0002,Electronics Accessories,Northeast,11,10,23.33,38.99,389.9
100538,2024-08-04,SKU-0002,Electronics Accessories,Midwest,29,28,23.33,38.99,1091.72
100539,2024-08-04,SKU-0002,Electronics Accessories,South,33,32,23.33,38.99,1247.68
100540,2024-08-04,SKU-0002,Electronics Accessories,West,16,15,23.33,38.99,584.85
100541,2024-08-11,SKU-0002,Electronics Accessories,Northeast,11,0,23.33,38.99,0.0
100542,2024-08-11,SKU-0002,Electronics Accessories,Midwest,29,0,23.33,38.99,0.0
100543,2024-08-11,SKU-0002,Electronics Accessories,South,33,0,23.33,38.99,0.0
100544,2024-08-11,SKU-0002,Electronics Accessories,West,15,0,23.33,38.99,0.0
100545,2024-08-18,SKU-0002,Electronics Accessories,Northeast,15,0,23.33,38.99,0.0
100546,2024-08-18,SKU-0002,Electronics Accessories,Midwest,41,0,23.33,38.99,0.0
100547,2024-08-18,SKU-0002,Electronics Accessories,South,46,0,23.33,38.99,0.0
100548,2024-08-18,SKU-0002,Electronics Accessories,West,22,0,23.33,38.99,0.0
100549,2024-08-25,SKU-0002,Electronics Accessories,Northeast,12,0,23.33,38.99,0.0
100550,2024-08-25,SKU-0002,Electronics Accessories,Midwest,33,0,23.33,38.99,0.0
100551,2024-08-25,SKU-0002,Electronics Accessories,South,37,0,23.33,38.99,0.0
100552,2024-08-25,SKU-0002,Electronics Accessories,West,17,0,23.33,38.99,0.0
100553,2024-09-01,SKU-0002,Electronics Accessories,Northeast,13,0,23.33,38.99,0.0
100554,2024-09-01,SKU-0002,Electronics Accessories,Midwest,36,0,23.33,38.99,0.0
100555,2024-09-01,SKU-0002,Electronics Accessories,South,41,0,23.33,38.99,0.0
100556,2024-09-01,SKU-0002,Electronics Accessories,West,19,0,23.33,38.99,0.0
100557,2024-09-08,SKU-0002,Electronics Accessories,Northeast,8,8,23.33,38.99,311.92
